user_11,item_8,3/30/2017 1:34:12 PM,
user_27,item_6,4/6/2017 6:34:39 AM
,item_9,4/15/2017 5:59:50 PM,,2.5
user_64,item_9,4/11/2017 12:58:30 AM,Recomick,
user_73,item_6,4/25/2017 11:33:03 AM
user_49,item_3,4/15/2017 2:41:45 AM
user_48,item_4,4/14/2017 9:12:01 AM,,0.5
user_99,item_3,4/23/2017 9:16:36 AM,,3.5.1.2.3.4
user_64,item_5,4/11/2017 10:10:10 PM,RemoveShopCart,helloworld!!
user_39,item_0,4/4/2017 9:52:07 PM
user_52,item_2,4/15/2017 3:27:25 PM
user_10,item_0,4/26/2017 3:30:50 PM
user_73,item_0,4/25/2017 1:03:13 PM
user_27,item_3,4/12/2017 7:03:43 AM
user_18,item_5,4/22/2017 2:02:45 AM
user_68,item_7,4/15/2017 10:47:25 AM
user_70,item_5,4/5/2017 2:03:36 PM
user_99,item_2,4/3/2017 4:11:40 PM
user_35,,4/5/2017 4:17:19 AM,,2
user_76,item_9,4/23/2017 4:28:07 AM
user_44,item_5,4/13/2017 12:40:24 PM
user_63,item_1,4/15/2017 4:01:23 AM,RecommendationClick,
user_7,item_2,4/23/2017 9:44:26 PM
user_7,item_6,4/22/2017 2:39:07 AM,,0.5,..,...,.....,.......,...........,
user_63,item_9,4/4/2017 6:02:40 PM
user_57,item_8,4/24/2017 8:09:31 PM
user_60,item_5,,,4.5
user_65,item_0,4/11/2017 2:27:04 PM
user_42,item_3,4/15/2017 9:47:28 PM
user_90,item_1,4/23/2017 12:21:10 PM
user_98,item_1,4/3/2017 5:33:31 AM
user_29,item_1,4/18/2017 5:06:30 PM
user_60,item_5,4/23/2017 12:53:58 PM
user_49,item_5,4/12/2017 9:50:29 PM
"user_40",item_5,3/31/2017 11:59:20 PM
user_58,item_9,4/4/2017 3:04:24 AM
user_1,"""item_6",4/13/2017 10:44:19 AM
user_46,item_5,4/11/2017 1:50:52 AM,Custom,
,
,,
,,,
,,,,
,,,,,
,,,,,,
user_73,item_4,4/26/2017 1:16:25 PM
user_18,item_9,4/10/2017 3:07:32 AM
user_12,item_8,4/6/2017 9:16:23 AM
user_59,item_9,4/20/2017 8:29:02 PM
user_32
user_60,item_8,4/13/2017 10:56:38 AM
user_46,item_8,4/27/2017 5:45:20 AM
user_75,"item_2",4/13/2017 12:27:19 PM,,
user_57,item_3,4/15/2017 3:14:49 AM
user_78,item_4,4/15/2017 7:40:09 AM
"   		   	""!@#$%^&*()""
,,,,,xxxx",item_2,4/20/2017 4:40:21 AM,Purchase,
,,,,
user_61,item_7,4/5/2017 10:07:16 PM
user_57,item_2,4/1/2017 6:52:17 AM
user_78,item_2,4/13/2017 1:20:39 AM
user_25,item_2,4/6/2017 8:54:58 AM
user_93,item_6,4/15/2017 5:54:08 AM,,
user_88,item_0,4/7/2017 11:32:41 PM
user_15,item_7,4/9/2017 8:21:28 PM
user_95,item_8
user_2,item_2,4/10/2017 12:36:20 PM
user_0,item_5,3/30/2017 10:49:08 AM
user_70,item_4,4/16/2017 10:51:20 PM
user_6,item_3,4/15/2017 2:28:54 PM
user_63,item_4,4/25/2017 3:46:34 PM
user_86,item_0,4/24/2017 10:29:34 PM
user_19,item_3,4/20/2017 3:07:47 AM
user_99,item_2,4/27/2017 4:34:42 AM
user_26,item_4,4/6/2017 3:44:34 PM
user_66,item_8,4/15/2017 2:34:15 PM
user_78,item_9,4/25/2017 12:12:11 PM
user_60,item_2,4/20/2017 5:38:17 PM
user_41,item_5,4/17/2017 8:36:18 AM
user_53,item_0,4/3/2017 12:12:36 PM
user_54,item_1,4/6/2017 9:34:01 PM
user_87,item_2,4/15/2017 10:09:36 AM
user_31,item_7,4/7/2017 3:53:48 PM
user_34,item_8,4/1/2017 11:06:09 AM
user_26,item_0,4/26/2017 9:29:43 AM
user_52,item_9,4/15/2017 6:20:18 PM
user_99,item_4,4/15/2017 9:31:38 AM
user_68,item_3,4/5/2017 10:20:03 AM
user_89,item_1,3/31/2017 3:24:46 PM
user_22,item_3,4/9/2017 2:04:29 AM
user_38,item_2,4/16/2017 4:08:28 AM
user_67,item_3,4/26/2017 12:57:36 AM
user_80,item_3,4/4/2017 8:44:35 AM
user_88,item_6,4/10/2017 1:16:35 PM

user_55,item_9,4/24/2017 9:12:05 PM
user_75,item_3,4/2/2017 5:30:14 PM
user_42,item_0,4/27/20
17 3:59:02 AM,,4.5
user_76,item_2,4/11/2017 1:51:06 AM
user_87,item_9,3/31/2017 1:56:43 AM
user_59,item_9,4/11/2017 12:56:52 AM
3/2017 2:42:34 AM,,0.5
user_41,item_5,4/6/2017 6:49:32 AM
user_42,item_5,4/9/2017 5:22:39 AM
user_4,item_3,4/20/2017 9:25:27 AM
user_49,item_2,4/24/2017 8:48:26 PM
user_99,item_7,4/28/2017 12:54:16 AM
user_33,item_4,4/25/2017 11:42:46 AM
